patch_id,center_lat,center_lon,timestamp,dem_mean_elev,dem_max_slope,dem_mean_slope,dem_aspect,image_path,rain_6h,soil_moisture_mean_6h,vib_rms_6h,porepressure_mean_6h,displacement_6h,label_rockfall_within_24h
662,1669429.8761178176,650730.9177207736,2025-09-11T14:28:48.968591,469.8131103515625,1.3384920358657837,0.9448937177658081,164.25677490234375,,,,,,,
663,1669429.8761178176,650821.8222822523,2025-09-11T14:28:48.972586,468.7340393066406,1.4034050703048706,0.9753979444503784,149.41036987304688,,,,,,,
664,1669429.8761178176,650912.726843731,2025-09-11T14:28:48.977345,467.8358154296875,1.4859198331832886,1.1948412656784058,136.0157012939453,,,,,,,
665,1669429.8761178176,651003.6314052097,2025-09-11T14:28:48.982114,467.00341796875,0.8968860507011414,0.5681898593902588,175.79237365722656,,,,,,,
666,1669429.8761178176,651094.5359666883,2025-09-11T14:28:48.986350,466.4732666015625,1.7703206539154053,1.367712378501892,107.18096160888672,,,,,,,
667,1669429.8761178176,651185.440528167,2025-09-11T14:28:48.990016,463.79339599609375,2.141587972640991,1.7197164297103882,95.219482421875,,,,,,,
668,1669429.8761178176,651276.3450896456,2025-09-11T14:28:48.994594,462.3297424316406,1.136803150177002,0.5675549507141113,191.13629150390625,,,,,,,
669,1669429.8761178176,651367.2496511242,2025-09-11T14:28:48.998341,462.29248046875,1.5286915302276611,0.9413365125656128,120.01361846923828,,,,,,,
670,1669429.8761178176,651458.1542126029,2025-09-11T14:28:49.003008,461.2272644042969,1.8583149909973145,1.27219820022583,200.6698455810547,,,,,,,
671,1669429.8761178176,651549.0587740816,2025-09-11T14:28:49.007954,463.12017822265625,1.5478309392929077,0.9081013798713684,273.4791564941406,,,,,,,
672,1669429.8761178176,651639.9633355603,2025-09-11T14:28:49.012606,464.1494140625,0.9209931492805481,0.6985582113265991,297.1463928222656,,,,,,,
673,1669429.8761178176,651730.8678970389,2025-09-11T14:28:49.016189,465.0286560058594,0.6539357304573059,0.5078450441360474,295.88861083984375,,,,,,,
674,1669429.8761178176,651821.7724585176,2025-09-11T14:28:49.020929,465.4510498046875,1.0336955785751343,0.5465280413627625,260.270751953125,,,,,,,
675,1669429.8761178176,651912.6770199962,2025-09-11T14:28:49.025776,465.4207763671875,1.3477001190185547,0.8587085604667664,193.73342895507812,,,,,,,
676,1669429.8761178176,652003.5815814749,2025-09-11T14:28:49.029862,465.5921325683594,0.748062789440155,0.487014502286911,272.74945068359375,,,,,,,
677,1669429.8761178176,652094.4861429536,2025-09-11T14:28:49.034871,465.7306213378906,1.7937761545181274,0.8185673356056213,266.7889404296875,,,,,,,
678,1669429.8761178176,652185.3907044323,2025-09-11T14:28:49.038140,465.7819519042969,2.2244479656219482,1.3185391426086426,31.945648193359375,,,,,,,
679,1669429.8761178176,652276.2952659109,2025-09-11T14:28:49.042792,464.9710388183594,1.0908501148223877,0.543616771697998,127.01590728759766,,,,,,,
680,1669429.8761178176,652367.1998273896,2025-09-11T14:28:49.047447,465.322265625,1.4962936639785767,0.8854286670684814,310.98040771484375,,,,,,,
681,1669429.8761178176,652458.1043888682,2025-09-11T14:28:49.052101,466.6639404296875,1.725669503211975,1.260420322418213,284.51373291015625,,,,,,,
682,1669429.8761178176,652549.0089503468,2025-09-11T14:28:49.056344,468.3912658691406,1.0722755193710327,0.670829176902771,264.7691345214844,,,,,,,
683,1669429.8761178176,652639.9135118255,2025-09-11T14:28:49.062016,468.7999572753906,0.8046077489852905,0.42085641622543335,129.51861572265625,,,,,,,
684,1669429.8761178176,652730.8180733041,2025-09-11T14:28:49.066235,468.00103759765625,1.2406560182571411,0.9949116110801697,142.55230712890625,,,,,,,
685,1669429.8761178176,652821.7226347829,2025-09-11T14:28:49.069896,468.9825439453125,1.334327220916748,1.0411345958709717,274.3150939941406,,,,,,,
686,1669429.8761178176,652912.6271962615,2025-09-11T14:28:49.075573,470.14801025390625,0.7960164546966553,0.43148231506347656,222.01165771484375,,,,,,,
687,1669429.8761178176,653003.5317577402,2025-09-11T14:28:49.081658,470.2405700683594,0.37559786438941956,0.2562465965747833,210.79730224609375,,,,,,,
688,1669429.8761178176,653094.4363192188,2025-09-11T14:28:49.085820,470.7541198730469,0.5365253686904907,0.3075663149356842,265.7569274902344,,,,,,,
689,1669429.8761178176,653185.3408806975,2025-09-11T14:28:49.090544,470.9039306640625,0.2632116377353668,0.16221879422664642,234.3685760498047,,,,,,,
690,1669429.8761178176,653276.2454421761,2025-09-11T14:28:49.094486,471.2639465332031,0.5718245506286621,0.37615904211997986,284.7391357421875,,,,,,,
691,1669429.8761178176,653367.1500036549,2025-09-11T14:28:49.098207,471.78472900390625,1.2285939455032349,0.7456907033920288,280.4018249511719,,,,,,,
692,1669429.8761178176,653458.0545651335,2025-09-11T14:28:49.102870,472.8263244628906,1.0596139430999756,0.5800064206123352,300.4856262207031,,,,,,,
693,1669429.8761178176,653548.9591266122,2025-09-11T14:28:49.107959,473.2000427246094,0.6383354067802429,0.33722129464149475,294.83837890625,,,,,,,
694,1669429.8761178176,653639.8636880908,2025-09-11T14:28:49.112971,473.72711181640625,0.4990442097187042,0.3684958219528198,209.87384033203125,,,,,,,
695,1669429.8761178176,653730.7682495695,2025-09-11T14:28:49.118266,474.3611145019531,0.9633088707923889,0.6758012175559998,275.5687255859375,,,,,,,
696,1669429.8761178176,653821.6728110481,2025-09-11T14:28:49.123625,475.4345703125,1.0914700031280518,0.9006608128547668,264.990966796875,,,,,,,
697,1669429.8761178176,653912.5773725267,2025-09-11T14:28:49.127366,476.5804443359375,1.107897162437439,0.9612739086151123,274.8099670410156,,,,,,,
698,1669429.8761178176,654003.4819340055,2025-09-11T14:28:49.132032,478.2677917480469,2.44010329246521,1.4883087873458862,264.25091552734375,,,,,,,
699,1669429.8761178176,654094.3864954842,2025-09-11T14:28:49.136295,481.0422058105469,2.5017006397247314,1.8142160177230835,245.15077209472656,,,,,,,
700,1669429.8761178176,654185.2910569628,2025-09-11T14:28:49.140982,483.3848876953125,2.0888071060180664,1.6819043159484863,241.12054443359375,,,,,,,
701,1669429.8761178176,654276.1956184414,2025-09-11T14:28:49.145556,485.6042785644531,1.7199184894561768,1.2965503931045532,261.7704162597656,,,,,,,
702,1669429.8761178176,654367.1001799201,2025-09-11T14:28:49.149871,487.08441162109375,1.213238000869751,0.8045435547828674,311.0724182128906,,,,,,,
703,1669429.8761178176,654458.0047413987,2025-09-11T14:28:49.154959,487.09869384765625,1.7360862493515015,1.2247862815856934,138.58233642578125,,,,,,,
704,1669429.8761178176,654548.9093028775,2025-09-11T14:28:49.159614,487.47418212890625,1.69294011592865,1.2050261497497559,321.2264099121094,,,,,,,
705,1669429.8761178176,654639.8138643561,2025-09-11T14:28:49.163612,488.6590576171875,1.9335565567016602,1.6769919395446777,261.3854064941406,,,,,,,
706,1669429.8761178176,654730.7184258348,2025-09-11T14:28:49.168375,489.18109130859375,1.7996500730514526,1.5900511741638184,343.5000305175781,,,,,,,
707,1669429.8761178176,654821.6229873134,2025-09-11T14:28:49.173166,489.3855895996094,1.5428434610366821,0.8859410881996155,193.12303161621094,,,,,,,
708,1669429.8761178176,654912.5275487921,2025-09-11T14:28:49.176972,489.49749755859375,1.5284509658813477,0.7545650601387024,263.563720703125,,,,,,,
709,1669429.8761178176,655003.4321102707,2025-09-11T14:28:49.181045,489.8544921875,1.3500758409500122,0.6619308590888977,258.9818115234375,,,,,,,
710,1669429.8761178176,655094.3366717494,2025-09-11T14:28:49.186313,490.23779296875,1.5865600109100342,0.789588987827301,295.43182373046875,,,,,,,
711,1669429.8761178176,655185.241233228,2025-09-11T14:28:49.189955,490.9859619140625,2.0628764629364014,1.4151217937469482,335.4884338378906,,,,,,,
712,1669429.8761178176,655276.1457947068,2025-09-11T14:28:49.194637,492.10491943359375,1.9895517826080322,1.3203270435333252,321.0733642578125,,,,,,,
713,1669429.8761178176,655367.0503561854,2025-09-11T14:28:49.198394,492.9774169921875,1.105579137802124,0.7971957921981812,316.8348388671875,,,,,,,
714,1669429.8761178176,655457.954917664,2025-09-11T14:28:49.203051,493.9656066894531,2.1477625370025635,1.2770553827285767,292.389892578125,,,,,,,
715,1669429.8761178176,655548.8594791427,2025-09-11T14:28:49.207384,496.7317810058594,2.9443869590759277,2.2761242389678955,263.47772216796875,,,,,,,
716,1669429.8761178176,655639.7640406213,2025-09-11T14:28:49.212036,500.6750793457031,2.7855005264282227,2.167858123779297,252.8462677001953,,,,,,,
717,1669429.8761178176,655730.6686021,2025-09-11T14:28:49.216317,503.0089416503906,2.2340877056121826,1.8041455745697021,231.29290771484375,,,,,,,
718,1669429.8761178176,655821.5731635788,2025-09-11T14:28:49.220985,-10585.9375,2.3835577964782715,-6665.2177734375,-6590.310546875,,,,,,,
719,1669429.8761178176,655912.4777250574,2025-09-11T14:28:49.225717,-32768.0,-9999.0,-9999.0,-9999.0,,,,,,,
720,1669338.971556339,645094.8349090966,2025-09-11T14:28:49.229987,-10614.16015625,1.2693678140640259,-6665.58740234375,-6572.00390625,,,,,,,
721,1669338.971556339,645185.7394705752,2025-09-11T14:28:49.233089,464.4608154296875,1.373677134513855,1.2323355674743652,275.5338439941406,,,,,,,
722,1669338.971556339,645276.6440320539,2025-09-11T14:28:49.238414,465.96343994140625,1.3988217115402222,0.9200620651245117,290.7576904296875,,,,,,,
723,1669338.971556339,645367.5485935325,2025-09-11T14:28:49.243075,467.3556213378906,1.6839640140533447,1.510512351989746,322.5960388183594,,,,,,,
724,1669338.971556339,645458.4531550113,2025-09-11T14:28:49.247391,468.1808166503906,1.4496650695800781,1.1845446825027466,271.5267333984375,,,,,,,
725,1669338.971556339,645549.3577164899,2025-09-11T14:28:49.252144,468.04632568359375,1.8266161680221558,1.2929807901382446,185.22494506835938,,,,,,,
726,1669338.971556339,645640.2622779686,2025-09-11T14:28:49.256376,469.5519104003906,2.6672861576080322,1.7796344757080078,283.91448974609375,,,,,,,
727,1669338.971556339,645731.1668394472,2025-09-11T14:28:49.260031,472.74761962890625,2.9076626300811768,1.6928433179855347,232.50833129882812,,,,,,,
728,1669338.971556339,645822.0714009259,2025-09-11T14:28:49.266287,473.7969970703125,2.472872018814087,1.9330534934997559,205.816162109375,,,,,,,
729,1669338.971556339,645912.9759624045,2025-09-11T14:28:49.269932,476.2375183105469,3.883657455444336,3.105950355529785,215.75637817382812,,,,,,,
730,1669338.971556339,646003.8805238833,2025-09-11T14:28:49.274037,477.88958740234375,3.609767436981201,2.0824811458587646,195.19708251953125,,,,,,,
731,1669338.971556339,646094.7850853619,2025-09-11T14:28:49.279949,478.41070556640625,1.267507791519165,0.9703686237335205,166.15869140625,,,,,,,
732,1669338.971556339,646185.6896468406,2025-09-11T14:28:49.283029,477.017578125,1.7341256141662598,1.4388707876205444,105.89045715332031,,,,,,,
733,1669338.971556339,646276.5942083192,2025-09-11T14:28:49.288348,474.5022277832031,2.432316303253174,1.9433746337890625,97.60210418701172,,,,,,,
734,1669338.971556339,646367.4987697979,2025-09-11T14:28:49.293013,471.55609130859375,3.848986864089966,2.12766170501709,122.19257354736328,,,,,,,
735,1669338.971556339,646458.4033312765,2025-09-11T14:28:49.297676,469.08837890625,4.167629718780518,2.5879621505737305,114.48594665527344,,,,,,,
736,1669338.971556339,646549.3078927551,2025-09-11T14:28:49.301942,466.74114990234375,2.1549692153930664,1.7089369297027588,166.5812530517578,,,,,,,
737,1669338.971556339,646640.2124542339,2025-09-11T14:28:49.306124,466.19049072265625,1.6924606561660767,1.0364470481872559,118.61933135986328,,,,,,,
738,1669338.971556339,646731.1170157125,2025-09-11T14:28:49.309780,464.9557800292969,1.2429560422897339,0.6665309071540833,98.22240447998047,,,,,,,
739,1669338.971556339,646822.0215771912,2025-09-11T14:28:49.314871,464.7769775390625,2.952357530593872,1.5643513202667236,186.77685546875,,,,,,,
740,1669338.971556339,646912.9261386698,2025-09-11T14:28:49.318557,462.1321716308594,4.511805534362793,2.062730312347412,145.55560302734375,,,,,,,
741,1669338.971556339,647003.8307001485,2025-09-11T14:28:49.323134,461.4548034667969,3.1905629634857178,1.6397881507873535,75.8714370727539,,,,,,,
742,1669338.971556339,647094.7352616271,2025-09-11T14:28:49.327550,459.3356018066406,3.6187522411346436,2.399608850479126,47.49939727783203,,,,,,,
743,1669338.971556339,647185.6398231059,2025-09-11T14:28:49.331641,459.0782775878906,4.044435024261475,2.4353134632110596,268.0438232421875,,,,,,,
744,1669338.971556339,647276.5443845845,2025-09-11T14:28:49.336216,460.7654724121094,13.8701753616333,6.40179967880249,302.9671630859375,,,,,,,
745,1669338.971556339,647367.4489460632,2025-09-11T14:28:49.340980,477.12158203125,18.863462448120117,14.932963371276855,212.81423950195312,,,,,,,
746,1669338.971556339,647458.3535075418,2025-09-11T14:28:49.344977,468.5384521484375,17.86594581604004,10.32494068145752,54.253299713134766,,,,,,,
747,1669338.971556339,647549.2580690205,2025-09-11T14:28:49.349669,461.0099182128906,4.80443000793457,3.4214937686920166,55.1690559387207,,,,,,,
748,1669338.971556339,647640.1626304991,2025-09-11T14:28:49.353661,458.5931396484375,2.685683488845825,1.3486192226409912,212.04510498046875,,,,,,,
749,1669338.971556339,647731.0671919778,2025-09-11T14:28:49.359082,458.7179870605469,1.932324767112732,1.3550572395324707,103.15200805664062,,,,,,,
750,1669338.971556339,647821.9717534564,2025-09-11T14:28:49.363090,457.8104248046875,1.102178692817688,0.9398989081382751,55.73348617553711,,,,,,,
751,1669338.971556339,647912.8763149352,2025-09-11T14:28:49.367410,458.2165222167969,1.5839309692382812,1.388563632965088,334.8946838378906,,,,,,,
752,1669338.971556339,648003.7808764138,2025-09-11T14:28:49.372072,459.0830078125,1.747306227684021,1.1653252840042114,318.76116943359375,,,,,,,
753,1669338.971556339,648094.6854378924,2025-09-11T14:28:49.376296,460.4949645996094,1.4633716344833374,0.9682052135467529,217.0859832763672,,,,,,,
754,1669338.971556339,648185.5899993711,2025-09-11T14:28:49.379963,460.5539855957031,1.7206590175628662,0.9429633617401123,62.55284118652344,,,,,,,
755,1669338.971556339,648276.4945608497,2025-09-11T14:28:49.384980,459.79296875,1.1623879671096802,0.40950724482536316,153.7049102783203,,,,,,,
756,1669338.971556339,648367.3991223284,2025-09-11T14:28:49.388302,460.6041564941406,1.9838385581970215,1.0924912691116333,201.3938446044922,,,,,,,
757,1669338.971556339,648458.3036838071,2025-09-11T14:28:49.392959,460.1473388671875,1.3961602449417114,0.8839315176010132,167.93663024902344,,,,,,,
758,1669338.971556339,648549.2082452858,2025-09-11T14:28:49.397636,460.85943603515625,1.3705164194107056,0.9803116321563721,212.15586853027344,,,,,,,
759,1669338.971556339,648640.1128067644,2025-09-11T14:28:49.401636,461.7004699707031,2.9628207683563232,1.7262316942214966,207.5004425048828,,,,,,,
760,1669338.971556339,648731.0173682431,2025-09-11T14:28:49.406874,462.576171875,2.7467703819274902,1.280642032623291,222.81179809570312,,,,,,,
761,1669338.971556339,648821.9219297217,2025-09-11T14:28:49.411138,464.2218017578125,1.674302577972412,1.1907703876495361,286.1120910644531,,,,,,,
762,1669338.971556339,648912.8264912004,2025-09-11T14:28:49.415309,465.404296875,1.2893049716949463,0.9021958112716675,264.18988037109375,,,,,,,
763,1669338.971556339,649003.731052679,2025-09-11T14:28:49.420003,467.24169921875,2.018590211868286,1.428650975227356,248.91400146484375,,,,,,,
764,1669338.971556339,649094.6356141578,2025-09-11T14:28:49.423517,469.29254150390625,2.490372657775879,1.6601165533065796,200.5324249267578,,,,,,,
765,1669338.971556339,649185.5401756364,2025-09-11T14:28:49.428241,468.1812744140625,2.8837244510650635,1.9260987043380737,89.94902801513672,,,,,,,
766,1669338.971556339,649276.4447371151,2025-09-11T14:28:49.433927,465.80169677734375,1.7336922883987427,1.4458307027816772,125.08363342285156,,,,,,,
767,1669338.971556339,649367.3492985937,2025-09-11T14:28:49.438354,468.5262145996094,3.2263026237487793,2.61004376411438,281.3159484863281,,,,,,,
768,1669338.971556339,649458.2538600723,2025-09-11T14:28:49.442952,470.73779296875,2.1523873805999756,1.2559903860092163,143.15936279296875,,,,,,,
769,1669338.971556339,649549.158421551,2025-09-11T14:28:49.447475,468.9029846191406,2.5068840980529785,1.9672050476074219,85.28392028808594,,,,,,,
770,1669338.971556339,649640.0629830298,2025-09-11T14:28:49.450995,465.83935546875,2.5657756328582764,2.0392379760742188,92.27693939208984,,,,,,,
771,1669338.971556339,649730.9675445084,2025-09-11T14:28:49.455638,463.197265625,1.7143449783325195,1.3346889019012451,76.23687744140625,,,,,,,
772,1669338.971556339,649821.872105987,2025-09-11T14:28:49.459987,462.36285400390625,2.294593572616577,1.2654756307601929,260.61273193359375,,,,,,,
773,1669338.971556339,649912.7766674657,2025-09-11T14:28:49.464715,464.6033630371094,2.3303825855255127,1.7219926118850708,297.55902099609375,,,,,,,
774,1669338.971556339,650003.6812289443,2025-09-11T14:28:49.468165,466.3880615234375,1.5847194194793701,1.3133795261383057,252.20448303222656,,,,,,,
775,1669338.971556339,650094.585790423,2025-09-11T14:28:49.472892,465.7711181640625,1.6212230920791626,1.0935717821121216,66.8058853149414,,,,,,,
776,1669338.971556339,650185.4903519016,2025-09-11T14:28:49.477606,464.34375,1.4300593137741089,0.9967195987701416,58.82762908935547,,,,,,,
777,1669338.971556339,650276.3949133803,2025-09-11T14:28:49.481610,463.78900146484375,1.201897144317627,0.7597959637641907,224.9810333251953,,,,,,,
778,1669338.971556339,650367.299474859,2025-09-11T14:28:49.485281,464.6627502441406,1.6924762725830078,1.1699854135513306,333.6890563964844,,,,,,,
779,1669338.971556339,650458.2040363377,2025-09-11T14:28:49.489809,464.93701171875,1.9190551042556763,1.4077287912368774,227.68701171875,,,,,,,
780,1669338.971556339,650549.1085978163,2025-09-11T14:28:49.493830,466.31390380859375,1.8964221477508545,1.5997697114944458,288.5748291015625,,,,,,,
781,1669338.971556339,650640.013159295,2025-09-11T14:28:49.498229,468.84716796875,1.7248207330703735,1.2788150310516357,281.4290771484375,,,,,,,
782,1669338.971556339,650730.9177207736,2025-09-11T14:28:49.502966,469.6842041015625,0.9965860843658447,0.6651436686515808,142.21102905273438,,,,,,,
783,1669338.971556339,650821.8222822523,2025-09-11T14:28:49.506733,468.5675354003906,1.4589663743972778,0.9860960841178894,70.21192932128906,,,,,,,
784,1669338.971556339,650912.726843731,2025-09-11T14:28:49.511736,466.8253479003906,1.4936094284057617,0.9515450596809387,108.03236389160156,,,,,,,
785,1669338.971556339,651003.6314052097,2025-09-11T14:28:49.515943,465.9191589355469,1.310258150100708,0.9028849005699158,119.26341247558594,,,,,,,
786,1669338.971556339,651094.5359666883,2025-09-11T14:28:49.521033,464.87841796875,1.5578742027282715,1.103477120399475,113.10671997070312,,,,,,,
787,1669338.971556339,651185.440528167,2025-09-11T14:28:49.525183,463.9986877441406,1.4696024656295776,0.9408450722694397,96.24624633789062,,,,,,,
788,1669338.971556339,651276.3450896456,2025-09-11T14:28:49.529996,462.87744140625,1.4565482139587402,0.7490784525871277,134.67001342773438,,,,,,,
789,1669338.971556339,651367.2496511242,2025-09-11T14:28:49.533998,462.6926574707031,1.1077020168304443,0.5609795451164246,134.08677673339844,,,,,,,
790,1669338.971556339,651458.1542126029,2025-09-11T14:28:49.537290,461.9397888183594,1.7470512390136719,1.093732237815857,234.37335205078125,,,,,,,
791,1669338.971556339,651549.0587740816,2025-09-11T14:28:49.541952,463.4489440917969,1.5701892375946045,1.168941617012024,290.273681640625,,,,,,,
792,1669338.971556339,651639.9633355603,2025-09-11T14:28:49.547209,464.86419677734375,1.259459376335144,0.6519637703895569,198.31248474121094,,,,,,,
793,1669338.971556339,651730.8678970389,2025-09-11T14:28:49.551865,464.88385009765625,0.6871572732925415,0.4182123839855194,264.5118408203125,,,,,,,
794,1669338.971556339,651821.7724585176,2025-09-11T14:28:49.557597,465.84228515625,0.970424234867096,0.678887665271759,254.72181701660156,,,,,,,
795,1669338.971556339,651912.6770199962,2025-09-11T14:28:49.561594,466.47418212890625,0.8857888579368591,0.5332441926002502,224.13954162597656,,,,,,,
796,1669338.971556339,652003.5815814749,2025-09-11T14:28:49.565767,466.44244384765625,1.3433090448379517,0.7330362200737,181.06036376953125,,,,,,,
797,1669338.971556339,652094.4861429536,2025-09-11T14:28:49.571117,466.90045166015625,1.2950916290283203,0.8070282340049744,249.77947998046875,,,,,,,
798,1669338.971556339,652185.3907044323,2025-09-11T14:28:49.575290,466.7432861328125,1.6353645324707031,0.8037750720977783,100.38789367675781,,,,,,,
799,1669338.971556339,652276.2952659109,2025-09-11T14:28:49.580025,465.6213684082031,0.8829535245895386,0.529039204120636,140.99794006347656,,,,,,,
800,1669338.971556339,652367.1998273896,2025-09-11T14:28:49.583034,465.8499450683594,1.0291635990142822,0.5705081224441528,305.5458984375,,,,,,,
801,1669338.971556339,652458.1043888682,2025-09-11T14:28:49.588373,467.30419921875,1.736541509628296,1.1613266468048096,269.2737731933594,,,,,,,
802,1669338.971556339,652549.0089503468,2025-09-11T14:28:49.593036,468.45269775390625,1.3183636665344238,0.5978110432624817,271.4007873535156,,,,,,,
803,1669338.971556339,652639.9135118255,2025-09-11T14:28:49.597391,468.94818115234375,0.5124828219413757,0.31595879793167114,269.7030029296875,,,,,,,
804,1669338.971556339,652730.8180733041,2025-09-11T14:28:49.602073,469.2400207519531,0.7569438815116882,0.5446850657463074,154.6787109375,,,,,,,
805,1669338.971556339,652821.7226347829,2025-09-11T14:28:49.607376,469.29254150390625,0.7412598729133606,0.5692220330238342,233.15000915527344,,,,,,,
806,1669338.971556339,652912.6271962615,2025-09-11T14:28:49.612039,469.91156005859375,0.3441673219203949,0.27441900968551636,278.0343933105469,,,,,,,
807,1669338.971556339,653003.5317577402,2025-09-11T14:28:49.616281,470.1501159667969,0.571031391620636,0.2607673406600952,260.3829040527344,,,,,,,
808,1669338.971556339,653094.4363192188,2025-09-11T14:28:49.620119,470.6022644042969,0.5529237389564514,0.29284411668777466,270.2392883300781,,,,,,,
809,1669338.971556339,653185.3408806975,2025-09-11T14:28:49.623779,470.8731689453125,0.5521575212478638,0.3031037151813507,244.26625061035156,,,,,,,
810,1669338.971556339,653276.2454421761,2025-09-11T14:28:49.628270,471.2526550292969,0.5504629015922546,0.373679518699646,259.74371337890625,,,,,,,
811,1669338.971556339,653367.1500036549,2025-09-11T14:28:49.635410,472.2409973144531,0.964991569519043,0.7329791188240051,270.36224365234375,,,,,,,
812,1669338.971556339,653458.0545651335,2025-09-11T14:28:49.640840,473.0787658691406,0.8141757249832153,0.5630549788475037,292.7250061035156,,,,,,,
813,1669338.971556339,653548.9591266122,2025-09-11T14:28:49.645423,473.7459716796875,0.7396320104598999,0.6522220373153687,324.7415771484375,,,,,,,
814,1669338.971556339,653639.8636880908,2025-09-11T14:28:49.649662,474.2091369628906,0.7861385345458984,0.5694735050201416,335.7816467285156,,,,,,,
815,1669338.971556339,653730.7682495695,2025-09-11T14:28:49.653739,474.8273620605469,1.3235650062561035,0.8528211116790771,309.87646484375,,,,,,,
816,1669338.971556339,653821.6728110481,2025-09-11T14:28:49.658071,476.3791198730469,1.5756186246871948,1.4051064252853394,308.1298828125,,,,,,,
817,1669338.971556339,653912.5773725267,2025-09-11T14:28:49.662084,477.8156433105469,2.0012764930725098,1.4539846181869507,325.9301452636719,,,,,,,
818,1669338.971556339,654003.4819340055,2025-09-11T14:28:49.666347,479.0184020996094,1.8620648384094238,1.3750916719436646,325.0013122558594,,,,,,,
819,1669338.971556339,654094.3864954842,2025-09-11T14:28:49.672097,480.2931823730469,1.6069231033325195,1.3338570594787598,277.9126892089844,,,,,,,
820,1669338.971556339,654185.2910569628,2025-09-11T14:28:49.676346,482.89215087890625,2.6575186252593994,2.167217969894409,283.53564453125,,,,,,,
821,1669338.971556339,654276.1956184414,2025-09-11T14:28:49.681089,485.75579833984375,1.8949134349822998,1.6356642246246338,299.69293212890625,,,,,,,
822,1669338.971556339,654367.1001799201,2025-09-11T14:28:49.684677,487.9421691894531,1.7573630809783936,1.3329213857650757,295.6538391113281,,,,,,,
823,1669338.971556339,654458.0047413987,2025-09-11T14:28:49.690010,489.0940246582031,1.4059650897979736,1.2020448446273804,120.73250579833984,,,,,,,
824,1669338.971556339,654548.9093028775,2025-09-11T14:28:49.693099,488.5848083496094,1.490931510925293,1.0552384853363037,185.079345703125,,,,,,,
825,1669338.971556339,654639.8138643561,2025-09-11T14:28:49.698400,490.1402893066406,1.6515212059020996,1.1589773893356323,289.9617614746094,,,,,,,
826,1669338.971556339,654730.7184258348,2025-09-11T14:28:49.703054,490.9226989746094,1.162244200706482,0.8003566265106201,332.55804443359375,,,,,,,
827,1669338.971556339,654821.6229873134,2025-09-11T14:28:49.707381,491.5765075683594,2.1443896293640137,1.5069184303283691,151.63250732421875,,,,,,,
828,1669338.971556339,654912.5275487921,2025-09-11T14:28:49.711047,491.5808410644531,1.92121160030365,1.4995362758636475,236.14743041992188,,,,,,,
829,1669338.971556339,655003.4321102707,2025-09-11T14:28:49.716321,491.7783203125,1.970877766609192,1.4754376411437988,235.75421142578125,,,,,,,
830,1669338.971556339,655094.3366717494,2025-09-11T14:28:49.719971,491.8038635253906,2.169163465499878,1.703754186630249,223.49725341796875,,,,,,,
831,1669338.971556339,655185.241233228,2025-09-11T14:28:49.723628,493.3358154296875,2.762830972671509,1.9376271963119507,315.2613830566406,,,,,,,
832,1669338.971556339,655276.1457947068,2025-09-11T14:28:49.728935,495.0103759765625,2.88834285736084,2.190739393234253,156.8102569580078,,,,,,,
833,1669338.971556339,655367.0503561854,2025-09-11T14:28:49.733936,494.5172119140625,2.8219430446624756,1.6938588619232178,85.23170471191406,,,,,,,
834,1669338.971556339,655457.954917664,2025-09-11T14:28:49.738250,494.4192810058594,2.4276485443115234,1.1394014358520508,232.44053649902344,,,,,,,
835,1669338.971556339,655548.8594791427,2025-09-11T14:28:49.741910,495.98675537109375,2.4344608783721924,1.6941027641296387,269.2043151855469,,,,,,,
836,1669338.971556339,655639.7640406213,2025-09-11T14:28:49.746574,498.3800354003906,2.7897281646728516,2.1866273880004883,228.67776489257812,,,,,,,
837,1669338.971556339,655730.6686021,2025-09-11T14:28:49.751258,500.7111511230469,2.6990318298339844,1.9617633819580078,220.8773956298828,,,,,,,
838,1669338.971556339,655821.5731635788,2025-09-11T14:28:49.755419,-10587.9755859375,2.3131518363952637,-6665.44091796875,-6592.546875,,,,,,,
839,1669338.971556339,655912.4777250574,2025-09-11T14:28:49.759759,-32768.0,-9999.0,-9999.0,-9999.0,,,,,,,
840,1669248.06699486,645094.8349090966,2025-09-11T14:28:49.764842,-10613.5595703125,1.2564657926559448,-6665.609375,-6560.775390625,,,,,,,
841,1669248.06699486,645185.7394705752,2025-09-11T14:28:49.768496,464.7326354980469,1.1279709339141846,0.8037651777267456,291.09063720703125,,,,,,,
842,1669248.06699486,645276.6440320539,2025-09-11T14:28:49.773156,465.8131408691406,2.2467329502105713,1.343698501586914,278.0649108886719,,,,,,,
843,1669248.06699486,645367.5485935325,2025-09-11T14:28:49.778568,468.6383972167969,2.0782482624053955,1.4313441514968872,290.4372253417969,,,,,,,
844,1669248.06699486,645458.4531550113,2025-09-11T14:28:49.782560,469.9161682128906,1.9009926319122314,1.322864055633545,322.9151306152344,,,,,,,
845,1669248.06699486,645549.3577164899,2025-09-11T14:28:49.787241,470.6457824707031,2.2613348960876465,1.6182518005371094,128.0411376953125,,,,,,,
846,1669248.06699486,645640.2622779686,2025-09-11T14:28:49.791788,470.3466796875,2.207066297531128,1.512656331062317,249.7498321533203,,,,,,,
847,1669248.06699486,645731.1668394472,2025-09-11T14:28:49.796465,471.6392822265625,1.8485195636749268,0.9261718392372131,204.2664794921875,,,,,,,
