patch_id,center_lat,center_lon,dem_mean_elev,dem_max_slope,dem_mean_slope,dem_aspect
22,1669778.3436034857,651867.2247392569,462.9095764160156,1.0460091829299927,0.37340810894966125,166.1764373779297
23,1669778.3436034857,652170.2399441858,463.19952392578125,2.1010172367095947,0.6794277429580688,203.63539123535156
24,1669778.3436034857,652473.2551491146,467.2259216308594,2.6404199600219727,1.1340792179107666,233.53213500976562
25,1669778.3436034857,652776.2703540435,470.5201110839844,2.1976723670959473,0.8368261456489563,222.01101684570312
26,1669778.3436034857,653079.2855589724,473.72308349609375,2.0643668174743652,1.164772629737854,211.6407928466797
27,1669778.3436034857,653382.3007639013,476.99676513671875,1.9023529291152954,1.2125892639160156,204.89004516601562
28,1669778.3436034857,653685.3159688301,478.93701171875,2.029052972793579,0.9535383582115173,207.9751739501953
29,1669778.3436034857,653988.331173759,481.4418029785156,1.8482744693756104,0.7469584941864014,216.1888885498047
30,1669778.3436034857,654291.3463786879,483.61187744140625,2.722928524017334,1.0520646572113037,228.3724822998047
31,1669778.3436034857,654594.3615836168,487.11328125,2.1812098026275635,1.2148044109344482,240.73214721679688
32,1669778.3436034857,654897.3767885456,492.4908752441406,1.9261237382888794,1.2298747301101685,241.38778686523438
33,1669778.3436034857,655200.3919934744,496.15460205078125,4.096455097198486,1.5428881645202637,195.19041442871094
34,1669778.3436034857,655503.4071984034,499.8106384277344,4.4366865158081055,2.1030473709106445,220.91476440429688
35,1669778.3436034857,655806.4224033323,505.55035400390625,3.6663405895233154,1.8565348386764526,232.27932739257812
36,1669475.328398557,645200.8902308217,463.3276062011719,1.6155869960784912,1.0794496536254883,247.57839965820312
37,1669475.328398557,645503.9054357505,467.07366943359375,2.5135626792907715,1.4946311712265015,268.7669982910156
38,1669475.328398557,645806.9206406794,475.6913757324219,5.856250762939453,2.3980460166931152,253.22817993164062
39,1669475.328398557,646109.9358456084,477.67364501953125,6.902656078338623,1.972724199295044,114.12730407714844
40,1669475.328398557,646412.9510505372,472.5525817871094,13.815814018249512,4.395522594451904,171.3271484375
41,1669475.328398557,646715.966255466,465.07769775390625,6.596116542816162,2.417391300201416,109.0157699584961
42,1669475.328398557,647018.9814603949,457.8700256347656,4.511805534362793,1.5548357963562012,81.72659301757812
43,1669475.328398557,647321.9966653239,459.2519836425781,18.863462448120117,3.556469202041626,272.0610046386719
44,1669475.328398557,647625.0118702527,457.7550354003906,5.622771739959717,1.4108635187149048,104.88287353515625
45,1669475.328398557,647928.0270751815,457.2872619628906,2.6452484130859375,0.8371424078941345,220.61932373046875
46,1669475.328398557,648231.0422801104,459.93585205078125,2.730576992034912,1.0364270210266113,217.56796264648438
47,1669475.328398557,648534.0574850393,464.5411376953125,8.074309349060059,2.6018476486206055,205.943359375
48,1669475.328398557,648837.0726899682,465.8008728027344,3.568645715713501,1.4728642702102661,216.0508575439453
49,1669475.328398557,649140.087894897,466.653076171875,4.029481410980225,1.8148568868637085,99.2362289428711
50,1669475.328398557,649443.1030998259,465.358642578125,3.670923948287964,1.8981987237930298,231.2712860107422
51,1669475.328398557,649746.1183047548,462.7891845703125,2.5657756328582764,1.410112738609314,131.52259826660156
52,1669475.328398557,650049.1335096837,463.5714416503906,2.0192956924438477,1.2445005178451538,189.7708740234375
53,1669475.328398557,650352.1487146125,464.5008544921875,5.885385990142822,1.640873908996582,233.52694702148438
54,1669475.328398557,650655.1639195414,469.2353515625,2.9122133255004883,1.297332763671875,201.62547302246094
55,1669475.328398557,650958.1791244703,467.2134094238281,3.1862261295318604,1.2203402519226074,105.2585678100586
56,1669475.328398557,651261.1943293991,462.87481689453125,2.5845186710357666,1.119982123374939,109.83865356445312
57,1669475.328398557,651564.209534328,463.27313232421875,2.018881320953369,0.8617427349090576,248.28457641601562
58,1669475.328398557,651867.2247392569,464.9537048339844,1.4887303113937378,0.6456800103187561,224.7914581298828
59,1669475.328398557,652170.2399441858,465.0223083496094,2.2244479656219482,0.7601219415664673,152.26710510253906
60,1669475.328398557,652473.2551491146,466.9666442871094,3.0652589797973633,0.9553768634796143,258.4957275390625
61,1669475.328398557,652776.2703540435,469.2133483886719,1.6425241231918335,0.6675501465797424,205.94996643066406
62,1669475.328398557,653079.2855589724,470.73883056640625,1.1212164163589478,0.3984951376914978,226.9611358642578
63,1669475.328398557,653382.3007639013,472.4333190917969,1.735867977142334,0.8423181176185608,249.3159637451172
64,1669475.328398557,653685.3159688301,474.6556701660156,1.748821496963501,0.8541837334632874,246.36956787109375
65,1669475.328398557,653988.331173759,478.9932861328125,2.6648731231689453,1.424534797668457,260.60479736328125
66,1669475.328398557,654291.3463786879,485.5413818359375,2.613095998764038,1.1286594867706299,255.98037719726562
67,1669475.328398557,654594.3615836168,487.23175048828125,1.979806661605835,1.1446013450622559,234.24502563476562
68,1669475.328398557,654897.3767885456,489.8896179199219,2.1443896293640137,1.0980207920074463,234.64224243164062
69,1669475.328398557,655200.3919934744,491.7206115722656,2.88834285736084,1.238642692565918,253.2305908203125
70,1669475.328398557,655503.4071984034,496.24176025390625,3.3217904567718506,1.7275419235229492,255.40478515625
71,1669475.328398557,655806.4224033323,503.5245361328125,2.8642046451568604,1.8876197338104248,254.26132202148438
72,1669172.313193628,645200.8902308217,466.01953125,2.2467329502105713,1.1121217012405396,254.02569580078125
73,1669172.313193628,645503.9054357505,470.1628112792969,2.2613348960876465,1.045110821723938,239.02352905273438
74,1669172.313193628,645806.9206406794,470.9605407714844,6.737704277038574,1.8357434272766113,168.74667358398438
75,1669172.313193628,646109.9358456084,473.91815185546875,9.893638610839844,3.19865345954895,175.95718383789062
76,1669172.313193628,646412.9510505372,467.6478271484375,4.317511558532715,2.139309883117676,126.90798950195312
77,1669172.313193628,646715.966255466,462.47137451171875,2.59525203704834,1.2683089971542358,148.4458770751953
78,1669172.313193628,647018.9814603949,459.8070373535156,2.6698029041290283,0.9865313768386841,146.08355712890625
79,1669172.313193628,647321.9966653239,463.13800048828125,20.02419662475586,3.9989395141601562,192.84715270996094
80,1669172.313193628,647625.0118702527,462.41241455078125,6.684054851531982,1.8068045377731323,129.92098999023438
81,1669172.313193628,647928.0270751815,461.31500244140625,2.0556869506835938,1.2373698949813843,216.52459716796875
82,1669172.313193628,648231.0422801104,461.0768737792969,1.8891894817352295,0.742595911026001,166.91583251953125
83,1669172.313193628,648534.0574850393,460.5828857421875,1.4974656105041504,0.5909804105758667,158.9482879638672
84,1669172.313193628,648837.0726899682,462.828369140625,2.0042216777801514,1.018792986869812,232.07241821289062
85,1669172.313193628,649140.087894897,466.4842529296875,2.0496318340301514,1.252120018005371,218.12689208984375
86,1669172.313193628,649443.1030998259,469.3916320800781,3.0203170776367188,1.390384316444397,175.74363708496094
87,1669172.313193628,649746.1183047548,466.1932067871094,3.115492105484009,1.6162573099136353,199.46498107910156
88,1669172.313193628,650049.1335096837,467.199462890625,2.238703727722168,1.317164421081543,144.64859008789062
89,1669172.313193628,650352.1487146125,466.2882080078125,1.9872088432312012,1.0910621881484985,222.1439971923828
90,1669172.313193628,650655.1639195414,469.545654296875,1.8964221477508545,0.8179329037666321,204.5492401123047
91,1669172.313193628,650958.1791244703,467.0294494628906,1.7908105850219727,0.9143242835998535,83.1609115600586
92,1669172.313193628,651261.1943293991,463.9940185546875,1.7420891523361206,0.8333547711372375,94.50861358642578
93,1669172.313193628,651564.209534328,463.66448974609375,1.5232921838760376,0.8146021962165833,232.5814971923828
94,1669172.313193628,651867.2247392569,466.2596740722656,1.6911869049072266,0.6324746012687683,266.2442321777344
95,1669172.313193628,652170.2399441858,467.4061279296875,2.0807909965515137,0.8903148174285889,156.19281005859375
96,1669172.313193628,652473.2551491146,467.7672119140625,2.5099315643310547,0.9976208209991455,237.1046142578125
97,1669172.313193628,652776.2703540435,470.5537414550781,1.33454167842865,0.6593998074531555,232.15249633789062
98,1669172.313193628,653079.2855589724,471.3506164550781,1.9961429834365845,0.7794213891029358,221.20802307128906
99,1669172.313193628,653382.3007639013,472.3691711425781,1.737168550491333,0.8119670748710632,251.6815185546875
100,1669172.313193628,653685.3159688301,476.836181640625,2.4760096073150635,1.4149011373519897,293.23492431640625
101,1669172.313193628,653988.331173759,482.3995056152344,2.824829339981079,1.5475856065750122,309.146728515625
102,1669172.313193628,654291.3463786879,488.626708984375,2.8510167598724365,1.5138270854949951,290.2025146484375
103,1669172.313193628,654594.3615836168,491.5067138671875,1.8162864446640015,0.9451364278793335,225.28656005859375
104,1669172.313193628,654897.3767885456,494.7434387207031,2.4806854724884033,1.127476453781128,283.12786865234375
105,1669172.313193628,655200.3919934744,496.8623352050781,2.65633487701416,1.2049678564071655,237.3658447265625
106,1669172.313193628,655503.4071984034,499.1659240722656,2.8282694816589355,1.426824688911438,234.52113342285156
107,1669172.313193628,655806.4224033323,501.8351745605469,1.9158904552459717,1.2403795719146729,303.07806396484375
108,1668869.297988699,645200.8902308217,466.6193542480469,4.680552959442139,1.1424227952957153,212.46640014648438
109,1668869.297988699,645503.9054357505,469.831787109375,3.2199454307556152,1.0054762363433838,267.1484069824219
110,1668869.297988699,645806.9206406794,472.21343994140625,8.010692596435547,2.8392333984375,155.88119506835938
111,1668869.297988699,646109.9358456084,465.6998291015625,2.894256591796875,1.4547691345214844,106.3066635131836
112,1668869.297988699,646412.9510505372,463.0977478027344,1.915448784828186,1.0029040575027466,150.77224731445312
113,1668869.297988699,646715.966255466,462.0356140136719,1.9516173601150513,0.9545542001724243,146.1218719482422
114,1668869.297988699,647018.9814603949,461.711669921875,1.9787384271621704,0.7868130207061768,173.1823272705078
115,1668869.297988699,647321.9966653239,459.7274169921875,3.0216517448425293,0.8580861687660217,143.9893035888672
116,1668869.297988699,647625.0118702527,461.6132507324219,2.2133610248565674,0.9939963817596436,257.74053955078125
117,1668869.297988699,647928.0270751815,466.1222229003906,1.7579632997512817,1.1304830312728882,220.7539520263672
118,1668869.297988699,648231.0422801104,465.6338806152344,2.3899970054626465,1.2189618349075317,97.80821228027344
119,1668869.297988699,648534.0574850393,463.3517150878906,1.6788197755813599,0.8244810700416565,131.6333770751953
120,1668869.297988699,648837.0726899682,462.4607849121094,2.359513998031616,0.8670079708099365,200.49658203125
121,1668869.297988699,649140.087894897,465.91192626953125,2.2256882190704346,1.030368685722351,255.0595245361328
122,1668869.297988699,649443.1030998259,470.1116943359375,2.40199875831604,1.2343454360961914,229.59487915039062
123,1668869.297988699,649746.1183047548,472.47723388671875,2.792423963546753,1.450534462928772,221.34283447265625
124,1668869.297988699,650049.1335096837,473.14007568359375,2.917833089828491,1.4665780067443848,192.88162231445312
125,1668869.297988699,650352.1487146125,474.443359375,10.312506675720215,3.3325552940368652,171.59934997558594
126,1668869.297988699,650655.1639195414,473.2711181640625,7.321419715881348,2.017550230026245,113.60291290283203
127,1668869.297988699,650958.1791244703,470.0072326660156,3.080432176589966,1.0525555610656738,126.84632873535156
128,1668869.297988699,651261.1943293991,466.8017578125,2.711097002029419,1.3317272663116455,68.64016723632812
129,1668869.297988699,651564.209534328,464.3839416503906,2.3828210830688477,0.8487976789474487,245.63804626464844
130,1668869.297988699,651867.2247392569,465.6184387207031,2.289902925491333,0.7748590111732483,231.09742736816406
131,1668869.297988699,652170.2399441858,467.2599182128906,2.836277484893799,1.2399173974990845,212.1162109375
132,1668869.297988699,652473.2551491146,471.3613586425781,3.006143569946289,1.3654121160507202,219.32423400878906
133,1668869.297988699,652776.2703540435,473.294189453125,2.5990636348724365,1.2055574655532837,259.0003662109375
134,1668869.297988699,653079.2855589724,477.3404235839844,3.1095547676086426,1.6132407188415527,173.7241973876953
135,1668869.297988699,653382.3007639013,476.7289123535156,2.462388515472412,1.1257312297821045,149.81259155273438
136,1668869.297988699,653685.3159688301,477.376220703125,2.5440902709960938,1.254715085029602,248.5198211669922
137,1668869.297988699,653988.331173759,483.24749755859375,2.640000820159912,1.5084614753723145,272.03076171875
138,1668869.297988699,654291.3463786879,488.64453125,1.7005798816680908,0.9930433630943298,244.5649871826172
139,1668869.297988699,654594.3615836168,492.048095703125,2.0872113704681396,0.8094689846038818,233.2673797607422
140,1668869.297988699,654897.3767885456,494.66082763671875,2.143749475479126,0.9009124636650085,213.92132568359375
141,1668869.297988699,655200.3919934744,497.5088806152344,1.812347412109375,1.0564762353897095,221.75132751464844
142,1668869.297988699,655503.4071984034,500.2242431640625,1.805151104927063,0.9988216161727905,210.71832275390625
143,1668869.297988699,655806.4224033323,501.73419189453125,2.28560471534729,1.123225450515747,218.8722381591797
144,1668566.2827837702,645200.8902308217,464.4814758300781,1.7703174352645874,0.9551424384117126,246.040283203125
145,1668566.2827837702,645503.9054357505,468.9359436035156,1.9720814228057861,0.9413895606994629,242.5024871826172
146,1668566.2827837702,645806.9206406794,471.24139404296875,1.5480988025665283,0.7437244653701782,175.4169921875
147,1668566.2827837702,646109.9358456084,470.08221435546875,4.232344627380371,1.7493879795074463,153.38372802734375
148,1668566.2827837702,646412.9510505372,466.28277587890625,2.1592533588409424,1.2882053852081299,232.1758270263672
149,1668566.2827837702,646715.966255466,466.2196350097656,2.7848665714263916,1.1990954875946045,101.39987182617188
150,1668566.2827837702,647018.9814603949,464.0549621582031,1.580349326133728,0.9085357189178467,203.64630126953125
151,1668566.2827837702,647321.9966653239,463.4233703613281,1.9038411378860474,1.0341730117797852,64.47860717773438
152,1668566.2827837702,647625.0118702527,462.1887512207031,1.6496092081069946,0.8635615706443787,255.73582458496094
153,1668566.2827837702,647928.0270751815,466.8039855957031,2.1553995609283447,1.1880210638046265,246.25140380859375
154,1668566.2827837702,648231.0422801104,469.3646240234375,1.9963912963867188,1.1280136108398438,131.01463317871094
155,1668566.2827837702,648534.0574850393,467.126708984375,2.3303062915802,1.040116310119629,113.04088592529297
156,1668566.2827837702,648837.0726899682,465.02105712890625,2.074162006378174,1.0515515804290771,108.61544036865234
157,1668566.2827837702,649140.087894897,464.32659912109375,1.4916248321533203,0.5815531015396118,247.03314208984375
158,1668566.2827837702,649443.1030998259,466.1340637207031,2.2855212688446045,0.9397754073143005,243.21421813964844
159,1668566.2827837702,649746.1183047548,469.1914367675781,1.9347871541976929,1.1105761528015137,251.12466430664062
160,1668566.2827837702,650049.1335096837,472.8900146484375,2.3872358798980713,1.4792046546936035,246.9071502685547
161,1668566.2827837702,650352.1487146125,479.32403564453125,5.248552322387695,2.3141767978668213,212.6225128173828
162,1668566.2827837702,650655.1639195414,479.3817138671875,8.191120147705078,2.6304047107696533,136.78244018554688
163,1668566.2827837702,650958.1791244703,471.0833740234375,2.900136947631836,1.2687710523605347,96.87007904052734
164,1668566.2827837702,651261.1943293991,468.0220642089844,3.6185977458953857,1.1686737537384033,125.00387573242188
165,1668566.2827837702,651564.209534328,466.5927429199219,2.7151029109954834,0.6317906379699707,266.1802062988281
166,1668566.2827837702,651867.2247392569,467.6200866699219,1.2087794542312622,0.6243244409561157,158.08892822265625
167,1668566.2827837702,652170.2399441858,466.9875793457031,1.9621027708053589,0.8791593313217163,199.3259735107422
168,1668566.2827837702,652473.2551491146,470.229248046875,3.036602258682251,1.3092832565307617,246.34481811523438
169,1668566.2827837702,652776.2703540435,473.0368347167969,2.8311336040496826,1.3352895975112915,223.6942138671875
170,1668566.2827837702,653079.2855589724,475.4560852050781,1.7558494806289673,0.8716614246368408,233.0281219482422
171,1668566.2827837702,653382.3007639013,478.101806640625,2.128786087036133,0.737348198890686,245.51124572753906
172,1668566.2827837702,653685.3159688301,480.90985107421875,2.545076608657837,1.0309793949127197,275.71820068359375
173,1668566.2827837702,653988.331173759,484.1700134277344,1.9286531209945679,0.7429916858673096,253.1991424560547
174,1668566.2827837702,654291.3463786879,486.9111022949219,2.0438780784606934,0.8182874917984009,230.93963623046875
175,1668566.2827837702,654594.3615836168,489.190673828125,1.8947389125823975,0.7459362149238586,220.0101318359375
176,1668566.2827837702,654897.3767885456,491.51251220703125,2.9713735580444336,0.9569671750068665,235.23582458496094
177,1668566.2827837702,655200.3919934744,494.4771423339844,4.272029399871826,0.9643201231956482,246.17335510253906
178,1668566.2827837702,655503.4071984034,497.146728515625,2.547785758972168,0.7751423716545105,247.7080078125
179,1668566.2827837702,655806.4224033323,499.48724365234375,1.8771347999572754,0.9950200915336609,278.6541748046875
180,1668263.2675788414,645200.8902308217,462.7878112792969,1.9762861728668213,0.9252554774284363,244.42703247070312
181,1668263.2675788414,645503.9054357505,465.7148132324219,1.718739628791809,0.9681835174560547,229.06398010253906
182,1668263.2675788414,645806.9206406794,469.8173522949219,2.83329439163208,1.180588722229004,243.29425048828125
183,1668263.2675788414,646109.9358456084,473.5245361328125,4.607570171356201,1.535485029220581,201.3125762939453
184,1668263.2675788414,646412.9510505372,471.4342041015625,3.379667043685913,1.5744534730911255,205.6799774169922
185,1668263.2675788414,646715.966255466,468.7328186035156,2.7179744243621826,1.5668238401412964,81.6709976196289
186,1668263.2675788414,647018.9814603949,466.10479736328125,1.7629425525665283,0.9984138607978821,266.56353759765625
187,1668263.2675788414,647321.9966653239,465.6943054199219,1.2855238914489746,0.8711189031600952,84.06067657470703
188,1668263.2675788414,647625.0118702527,465.0137023925781,1.7971630096435547,0.9628138542175293,205.7119903564453
189,1668263.2675788414,647928.0270751815,465.2750244140625,2.1691088676452637,0.8098936676979065,163.04933166503906
190,1668263.2675788414,648231.0422801104,468.1260070800781,2.3187148571014404,1.1971560716629028,212.1927490234375
191,1668263.2675788414,648534.0574850393,470.707763671875,2.2191579341888428,0.9709232449531555,212.87420654296875
192,1668263.2675788414,648837.0726899682,467.608154296875,2.411010265350342,1.2773125171661377,112.03108215332031
193,1668263.2675788414,649140.087894897,467.3875732421875,2.2200522422790527,1.2140774726867676,291.4042053222656
194,1668263.2675788414,649443.1030998259,468.602783203125,2.1442956924438477,0.8679365515708923,116.2414321899414
195,1668263.2675788414,649746.1183047548,470.4375915527344,2.4343056678771973,1.3490207195281982,264.37744140625
196,1668263.2675788414,650049.1335096837,474.5259094238281,2.379080295562744,1.3752943277359009,194.94613647460938
197,1668263.2675788414,650352.1487146125,476.26519775390625,1.97591233253479,1.085738182067871,265.0766906738281
198,1668263.2675788414,650655.1639195414,478.5293273925781,2.4116873741149902,1.1108567714691162,157.92782592773438
199,1668263.2675788414,650958.1791244703,474.31597900390625,4.005162239074707,1.4541109800338745,63.713069915771484
200,1668263.2675788414,651261.1943293991,470.1416320800781,2.004477024078369,1.1458460092544556,77.0258560180664
201,1668263.2675788414,651564.209534328,469.2107849121094,1.7063871622085571,0.7923701405525208,278.9588317871094
202,1668263.2675788414,651867.2247392569,469.7500305175781,1.1933525800704956,0.41142135858535767,146.9531707763672
203,1668263.2675788414,652170.2399441858,468.4368896484375,2.1711339950561523,1.1245075464248657,155.97703552246094
204,1668263.2675788414,652473.2551491146,470.80999755859375,1.5722556114196777,0.7787168622016907,277.5084533691406
205,1668263.2675788414,652776.2703540435,473.41534423828125,1.6374773979187012,0.5808279514312744,290.1948547363281
206,1668263.2675788414,653079.2855589724,475.8207702636719,1.503937005996704,0.7051079273223877,280.2533874511719
207,1668263.2675788414,653382.3007639013,478.4639892578125,1.0862911939620972,0.541012704372406,254.9341278076172
208,1668263.2675788414,653685.3159688301,480.8662109375,0.9597585797309875,0.6006444096565247,251.58917236328125
209,1668263.2675788414,653988.331173759,482.9380187988281,6.3223748207092285,1.027908205986023,223.0049591064453
210,1668263.2675788414,654291.3463786879,485.5242614746094,2.676027536392212,1.0851026773452759,230.96514892578125
211,1668263.2675788414,654594.3615836168,488.7777099609375,2.1472060680389404,1.2491873502731323,289.3713073730469
212,1668263.2675788414,654897.3767885456,494.5663146972656,3.016845464706421,1.5828502178192139,284.5405578613281
213,1668263.2675788414,655200.3919934744,498.5168762207031,18.24468994140625,3.5072596073150635,269.2650146484375
214,1668263.2675788414,655503.4071984034,502.1893615722656,15.34133529663086,4.438328742980957,203.64598083496094
215,1668263.2675788414,655806.4224033323,507.6231384277344,12.779486656188965,5.081488609313965,300.4939270019531
216,1667960.2523739124,645200.8902308217,464.4764404296875,1.3703027963638306,0.5884102582931519,205.0623016357422
217,1667960.2523739124,645503.9054357505,465.38604736328125,3.319678544998169,0.7692935466766357,218.0301513671875
218,1667960.2523739124,645806.9206406794,468.09881591796875,2.363502025604248,0.9815934896469116,260.0816345214844
219,1667960.2523739124,646109.9358456084,471.81280517578125,4.001002311706543,1.4089787006378174,241.6754150390625
220,1667960.2523739124,646412.9510505372,474.1100769042969,2.935483694076538,1.0244698524475098,182.12518310546875
221,1667960.2523739124,646715.966255466,469.10528564453125,2.717891216278076,1.4741334915161133,89.22430419921875
222,1667960.2523739124,647018.9814603949,468.93719482421875,2.405432939529419,1.1911605596542358,259.3633117675781
223,1667960.2523739124,647321.9966653239,470.38055419921875,4.436335563659668,1.8800749778747559,111.95344543457031
224,1667960.2523739124,647625.0118702527,469.7801513671875,3.191837787628174,1.4112648963928223,147.97093200683594
225,1667960.2523739124,647928.0270751815,467.81170654296875,1.5711108446121216,0.974800705909729,202.5203857421875
226,1667960.2523739124,648231.0422801104,468.7124328613281,1.7851735353469849,0.9945240020751953,161.1972198486328
227,1667960.2523739124,648534.0574850393,470.9114990234375,1.8320879936218262,1.016586422920227,257.83587646484375
228,1667960.2523739124,648837.0726899682,471.1069641113281,2.741980791091919,1.355647325515747,163.86599731445312
229,1667960.2523739124,649140.087894897,475.5362243652344,7.071115016937256,2.6483113765716553,242.32275390625
230,1667960.2523739124,649443.1030998259,475.1772155761719,3.3700578212738037,2.2552642822265625,55.17020034790039
231,1667960.2523739124,649746.1183047548,471.4214172363281,2.8618812561035156,1.437669038772583,142.4315185546875
232,1667960.2523739124,650049.1335096837,473.7917175292969,3.034613609313965,1.3363778591156006,269.0655517578125
233,1667960.2523739124,650352.1487146125,480.0884704589844,8.198427200317383,2.4170165061950684,284.3041076660156
234,1667960.2523739124,650655.1639195414,479.3753662109375,2.863779306411743,1.6421127319335938,65.68221282958984
235,1667960.2523739124,650958.1791244703,473.66571044921875,2.9969213008880615,1.470296025276184,96.36266326904297
236,1667960.2523739124,651261.1943293991,470.8758239746094,2.1703741550445557,1.0653971433639526,206.23728942871094
237,1667960.2523739124,651564.209534328,471.2318115234375,1.7437703609466553,0.8779721260070801,203.70040893554688
238,1667960.2523739124,651867.2247392569,471.4796142578125,2.8912882804870605,0.7621018290519714,114.37586212158203
239,1667960.2523739124,652170.2399441858,469.9727478027344,3.3225600719451904,0.9200820922851562,147.1063995361328
240,1667960.2523739124,652473.2551491146,470.9920349121094,4.759960651397705,1.0401811599731445,221.0449981689453
241,1667960.2523739124,652776.2703540435,473.6513977050781,3.130383014678955,0.6063196063041687,239.28182983398438
242,1667960.2523739124,653079.2855589724,476.0728454589844,1.534887671470642,0.7249452471733093,261.8200378417969
243,1667960.2523739124,653382.3007639013,478.4254150390625,1.1295102834701538,0.5058568716049194,255.44049072265625
244,1667960.2523739124,653685.3159688301,481.0253601074219,1.7219737768173218,0.9312360882759094,284.7196044921875
245,1667960.2523739124,653988.331173759,485.4133605957031,6.031269073486328,2.0771889686584473,262.7418518066406
246,1667960.2523739124,654291.3463786879,490.0204772949219,2.592789649963379,1.2909716367721558,250.53590393066406
247,1667960.2523739124,654594.3615836168,491.6864318847656,4.356473922729492,1.7616397142410278,254.517578125
248,1667960.2523739124,654897.3767885456,497.6217956542969,3.407179594039917,1.8716437816619873,258.9548645019531
249,1667960.2523739124,655200.3919934744,520.1668090820312,19.602388381958008,9.624860763549805,250.51443481445312
250,1667960.2523739124,655503.4071984034,536.5864868164062,21.3831844329834,10.104717254638672,172.94720458984375
251,1667960.2523739124,655806.4224033323,538.8106689453125,20.487014770507812,6.267974376678467,128.56707763671875
252,1667657.2371689836,645200.8902308217,463.9130554199219,1.7605797052383423,0.9366101622581482,242.34828186035156
253,1667657.2371689836,645503.9054357505,468.3016052246094,4.104362487792969,1.624863624572754,238.03123474121094
254,1667657.2371689836,645806.9206406794,470.8608093261719,3.4672462940216064,1.1947084665298462,243.4697723388672
255,1667657.2371689836,646109.9358456084,473.6132507324219,3.0341837406158447,1.1562910079956055,304.946533203125
256,1667657.2371689836,646412.9510505372,475.6039123535156,3.2732882499694824,1.0612139701843262,185.50909423828125
257,1667657.2371689836,646715.966255466,470.5932312011719,3.0489656925201416,1.2556908130645752,106.94169616699219
258,1667657.2371689836,647018.9814603949,470.73748779296875,2.8523108959198,1.2226487398147583,251.26889038085938
259,1667657.2371689836,647321.9966653239,478.1163330078125,6.210140228271484,3.2845828533172607,211.16241455078125
260,1667657.2371689836,647625.0118702527,475.87469482421875,3.4005916118621826,1.9507594108581543,65.33293151855469
261,1667657.2371689836,647928.0270751815,471.326416015625,3.276170492172241,1.4645681381225586,176.7900848388672
262,1667657.2371689836,648231.0422801104,474.0390319824219,2.0397651195526123,1.4106124639511108,160.7865753173828
263,1667657.2371689836,648534.0574850393,472.8909912109375,2.58958101272583,1.4981143474578857,213.79283142089844
264,1667657.2371689836,648837.0726899682,477.1965637207031,2.768636703491211,1.631829857826233,215.67608642578125
265,1667657.2371689836,649140.087894897,480.1846008300781,3.065742254257202,1.8716014623641968,270.12969970703125
266,1667657.2371689836,649443.1030998259,482.53155517578125,2.1878087520599365,1.2957541942596436,102.76802062988281
267,1667657.2371689836,649746.1183047548,476.4979248046875,2.388050079345703,1.4080694913864136,61.61554718017578
268,1667657.2371689836,650049.1335096837,475.1457824707031,3.0124146938323975,1.662320852279663,207.21798706054688
